mh1,mh2,sample
212.408166,3689.45524,"[2.804135987172022, -1.2503144385276865, -0.1772990794318261, -2.892987693684179, 2.5588874862394277, 2.123180655562905, 2.595500444846376, -1.8744121919785242, -1.6144103303539596, 3.460021061765241, -2.559798531111946]"
212.408166,3689.45524,"[-0.5313453235884911, 3.1970409113124925, -3.599132226816071, -3.0711763301990755, 0.9730625117874121, -0.6185451721520501, 3.843741539944693, -1.271107967424821, 2.854249695955123, -2.1031064174525653, 1.4742057218353741]"
212.408166,3689.45524,"[-2.123931891885885, -1.4752752269070752, 3.6506137650548816, 1.2104653099368257, 1.1628395026115372, -1.9106148479601757, -1.3393625203965147, 2.434441887926015, 2.709428792944057, -3.808517940958702, 2.8673362443185786]"
212.408166,3689.45524,"[-0.39341668785134587, 3.6174476002280747, -1.7151527754547642, -1.1530838369525318, 3.5090166294219136, -1.1692010134076982, 1.2660762510956012, -1.0618689400214452, -2.179538651624716, 0.30475523662100024, -3.5768962509508224]"
212.408166,3689.45524,"[-1.2569370106585396, 3.028804766002515, -1.7414790350569405, 2.7206627219015544, -3.772655029845117, -0.7162304041225038, -1.1186939204010233, -1.2013234849679604, 0.5702438012635271, -1.890777837865457, 3.2923304669148408]"
212.408166,3689.45524,"[1.4041622652944108, 1.5259502548988806, 1.515492369892896, 1.901023154883636, 1.7088744341027882, -1.8922081929250698, 1.6209120096992296, 3.344377013419269, -0.2769893480399306, -2.7997212417869743, 1.6300929726638618]"
212.408166,3689.45524,"[3.4099587133524807, -1.446876836808892, -1.0812791887290105, -0.37409575983523435, -3.7934091951238083, 3.223511668684396, -3.777228727357282, 3.5636683957798034, 0.15865946584590773, 2.480025372850739, -3.054879991057132]"
212.408166,3689.45524,"[-2.5687827519625186, -1.1257275835374392, -1.1545824205181656, -0.8635295063721928, -2.4700324792142236, -3.876883550879919, 3.5532258446972076, -0.026923910711211363, -1.0748893262086368, 1.4512230636887766, 0.42625650954460426]"
212.408166,3689.45524,"[3.1489347382731614, 0.07118830915822993, -3.113696400482631, 1.7796506911008194, -1.275053099086933, -1.1814947225712489, 0.8778568226125385, -3.8419036117219783, 3.870514007525448, -2.191995669359116, -2.1578497997866535]"
212.408166,3689.45524,"[1.6749327635777282, 2.2784860898347308, 0.7239837476589521, 1.864882432168156, -2.2437528352767355, 2.9243563550720246, 1.4181627311735285, 2.7267689110346085, 0.08943136113188732, 1.2509815800510422, -2.6115211217988383]"
212.408166,3689.45524,"[-2.973212783072883, -1.1369956185403893, 0.0351217248686897, -3.54373625845011, -0.7617494547263011, -1.5588774641026042, -2.7720521580771686, -2.6747184555894616, -3.1783954217102064, -1.343982496914343, 0.9525973608051794]"
212.408166,3689.45524,"[2.6092406670012194, 3.491013196682357, -2.6166567297879997, -3.206250358772058, -1.4332063943425597, 1.110353334421613, 2.831366804872249, 1.6778759218087043, -0.47936542149329675, -3.106150716329484, -2.114491359108092]"
212.408166,3689.45524,"[3.0913131673830723, 1.6241857309264587, -1.2612562784086974, -2.7927361858214415, 2.582411852482945, -2.3175601138993587, -0.4009201773757711, -3.086268142764518, -3.733725543635267, -1.7681682364842377, 3.8443899509127792]"
212.408166,3689.45524,"[0.798349970083895, 3.2023499424752897, -0.12229427825069639, -1.150190751621511, -0.42653135879555837, 2.3228754271835292, -2.7466434840307015, 1.42693916174626, -3.3203255396538838, -2.82797679633907, -0.9969793538068679]"
212.408166,3689.45524,"[3.1214000159719353, -3.5980046331352007, 2.924946328739833, 0.38393053230355445, -0.3843373791443465, -2.576751481717082, -3.6314753240778304, -0.0782885385705514, -1.7653877786921246, -3.189872222945369, 1.1974806694069633]"
212.408166,3689.45524,"[2.2412669173457385, 2.0821341380013854, 3.7413911669055206, -1.312712330389946, 1.228486858488278, 1.3198743366404075, 1.3499946782817993, 1.1595253650172914, -2.573311271083764, -2.968198873964867, 1.3754683224031483]"
212.408166,3689.45524,"[-1.9692863223707313, -2.1740873265153393, -1.7823021188587722, 1.9549884138027585, 0.3425601695721481, 1.668948591318526, -3.7667425402605152, 1.790742928776237, -2.627474452766494, 2.2922375390716354, 2.6782279815668817]"
212.408166,3689.45524,"[-1.3423011863813086, 1.3419911051578701, 2.2475096024165877, 0.516213730459758, -3.6523857616292084, 0.746463730757454, -3.9274709175293285, 3.72741160431755, -3.794976191140197, 1.447766842725727, -2.086504684892841]"
212.408166,3689.45524,"[-1.0060668122698608, -3.6663986186814306, -1.4881689690914746, 3.2257199357735464, 2.6948972332941867, 1.5160777047905185, 1.3392290285795543, -0.8298728552989152, -2.3954646084240965, 2.20202009562845, -3.7118247073110657]"
212.408166,3689.45524,"[-0.6152560082894469, -0.8746906594291177, 1.9124350040985183, 1.5693260211872486, 3.4056842074867015, -1.8719000997841109, -1.3123451500096524, 2.3878690161164533, 1.9144442928356655, -0.630072238638661, 0.44889678381612796]"
212.408166,3689.45524,"[-3.206425765345064, -2.8133388747819614, -2.5958519202473322, -2.894348689059254, 2.4531531101254522, -2.3158264731503664, -1.987294485834684, -0.4151581768065711, 0.49588503742460954, -0.12292443393990649, 2.6218545419982746]"
212.408166,3689.45524,"[-1.3874610254033133, 0.07372505928268591, -2.624504222214081, 0.9745025702858179, 2.2902284416260246, -2.8881825620994688, 3.875541150188324, -0.7223084686348606, 3.1053856923363004, -3.0083560386244637, -0.36112740889060024]"
212.408166,3689.45524,"[-3.230151284234779, 0.7900005647531838, -0.17773194746607768, -0.18811490578697931, -1.1594434199528232, -1.7191579057217572, 2.3686892292419968, 0.6335859526707788, 3.653456754463016, 2.2949214811296734, -0.23757817649924906]"
212.408166,3689.45524,"[3.163137241389065, -1.1481645387328792, -2.7238149851002937, 0.2777213831604328, -2.253798921493476, -2.603030864142263, -3.0555439796104524, -2.2729532754807344, -1.1388244434667438, -0.6107280207571737, -2.1752931658037484]"
212.408166,3689.45524,"[-3.387335252803232, 0.2606950884959547, -1.1840752083614126, -2.4266040897321357, -2.8317348876731963, -3.527975377044327, -1.8868395328256113, 0.48901214373551305, -1.954528136328137, 0.10999500895535963, 3.8612904094412537]"
212.408166,3689.45524,"[1.400700692896275, 1.8039687681986134, 1.7006598314573242, -0.05405816297990107, 1.5907818181719593, -3.3286908585718233, -0.22204949094176119, 0.2254156233716218, -0.5820620742187481, -3.1969273754882295, 1.4962723107125724]"
212.408166,3689.45524,"[3.0225363505257414, 3.767050553781461, 2.082262394612571, 0.5136544097155626, -0.7138710605964, 3.9356060210264703, -3.35945377012478, 3.640235967995224, -3.886481878761919, 2.3878743075520346, 1.933227222836294]"
212.408166,3689.45524,"[2.540882152033257, -0.00701011979806232, 3.8788161966539976, -2.6068410367153696, 0.3636114723115176, 1.9314970482900984, -3.5703822574266564, 0.6864109471639264, -3.3605490941656564, 1.5977950586164047, -2.103624620870698]"
212.408166,3689.45524,"[3.9361203180816027, -3.199778018776768, -3.590216849890502, 2.556708260059419, -1.6305457659693152, -3.4426909805789316, 0.6240625034577416, 2.5148791491808096, 1.9145784960045305, -0.010944956261586647, 3.7118317850111335]"
212.408166,3689.45524,"[-2.887097062630862, -0.5353094140630326, -3.170764830075589, 1.0592803921363476, 0.75508730677958, -3.33202774955595, -3.30347379907656, 2.027720272646662, 2.605572167850811, 2.179460195586759, -0.444318210824421]"
212.408166,3689.45524,"[-2.2413865935256814, -2.9408115280978606, -1.702850613714011, 0.47677127502120964, -0.5157916137622882, 0.6410385537576371, 3.0646438917351757, -1.7198043475762486, -0.8507180158224061, -2.2581468833842964, 3.3983554146932837]"
212.408166,3689.45524,"[-1.2997592434366982, -2.0368286023167146, -3.9578512183833725, 0.7369256905638153, 3.4732879016342233, -1.8280290308311695, 3.7113392619207666, 2.9636889043721704, -3.310887112943936, 0.39283570041128524, -1.0889943340231794]"
212.408166,3689.45524,"[1.2999875284195124, 1.4998037841257972, 1.209857522712098, -1.2982035930794327, -3.8404961028307474, -2.5607799676006113, -2.026277542247241, 0.5587299582118295, 0.5318143203979329, -1.7742806774805286, 1.0984030154551627]"
212.408166,3689.45524,"[2.671269208122867, -2.3969827430884063, -1.7516345446348707, -3.715755528114612, -0.6737520043636502, -1.969163146073032, -3.5876185267168834, 0.9461402166213144, 2.3939680173796534, -2.6361217291044436, -2.7317410427888644]"
212.408166,3689.45524,"[-3.8799915402029796, -1.1677003318465857, 0.21367211097144434, -3.5512174713158187, 0.5518812806864251, -3.9258663891971253, -2.2076312145179537, -0.8147025392125373, -0.22129921246458828, 2.086119160375583, 1.5304554624508295]"
212.408166,3689.45524,"[-2.7171620107152092, -1.5616578360507933, -1.0572290680220986, -2.1544532339264384, 2.3807805250154797, 0.35101284510223696, 3.974366102209375, -1.5414162091047423, 0.39106932986183285, -0.33681412564048596, 2.0813847822768166]"
212.408166,3689.45524,"[0.040781714223280474, -0.6491833425435276, -0.40090237693304154, -3.3949062407511867, 2.5204146912248833, -2.8423729586845488, -3.4368677864243713, -3.832557704286378, 2.274325970367025, 1.140991303750357, -3.997930580870956]"
212.408166,3689.45524,"[1.928830716803132, 2.7851798096592963, -1.1937117067705305, 1.5426354715934911, 2.0418561179616894, 1.7135819694112087, 2.102401444410063, 1.7252568781238464, -3.606876783716186, -0.189397765135074, 1.727714332318774]"
212.408166,3689.45524,"[1.0413212782773904, 3.903210730648249, 1.152282510621049, -0.3799015268142787, 3.4364638955519835, -2.358426127030323, 3.8136844727170987, -3.6078998156114386, 0.5586923313173662, -3.2055926375985866, 0.37310429392396127]"
212.408166,3689.45524,"[-1.897405088329851, -1.4177003392587002, -2.2302891575461476, 2.648061835069993, -3.771700030792627, -2.930257511410545, -1.5540527033818092, -2.8076078973200334, 0.878198839069869, -2.682639944135598, -0.7938907996610922]"
212.408166,3689.45524,"[2.9299674675205507, 1.0205007824334844, -3.4310696928554156, 1.9870683878890771, -0.5174282262647845, -1.6420612748533694, 3.4985603673790697, -1.6091162490583493, -0.6169891338518028, 0.5075853226734832, -2.05695219726502]"
212.408166,3689.45524,"[-1.0330609648675546, -1.3501742645969959, -2.688615364926666, -2.6618854418309468, 3.219247593730656, 0.9506421769774374, 0.42545658059548863, 0.1630526546304436, 0.14690259520238946, 3.16639969651108, 1.5265006416806441]"
212.408166,3689.45524,"[-0.4811980114851373, -3.8561802889142367, 1.8331820072239289, -3.9636618985296286, -2.088865519088505, -2.8698227713654507, 2.9650315754659324, 1.2779013303456583, 0.2301757801450881, -1.8840317221992047, 2.8738978074813515]"
212.408166,3689.45524,"[-3.5144004079445335, -2.003023642880091, 3.844330514950756, 3.046455266264207, -1.5193674340445487, 3.307600225607702, 0.5805152141957937, -1.2390792520234202, -1.9712730177960411, 1.2422005817654949, 3.4118548698079536]"
212.408166,3689.45524,"[3.4520348193625825, -2.720059392871187, 2.7511639007116715, 3.313272302975312, 1.2253037048585798, -2.4288210527347207, -0.21549874558771087, -3.594551825588434, 3.3593007051447588, 3.304651600306836, 2.696798130226065]"
212.408166,3689.45524,"[3.9735124123218197, -0.6777685225655778, -2.9353578173465555, 3.5324328956509463, -3.3752007937432884, 0.4155143777252288, -0.426992564092771, -3.386124723472662, 0.08607420914885644, -3.7268072723416523, 0.09179482531974781]"
212.408166,3689.45524,"[-0.7781111736386084, 0.9798830245053534, 3.847476018289366, -2.3587348035202726, -1.9897470303046259, -1.3989351832696428, -1.1225100488723418, 3.09558607024743, 3.9102628785642297, 1.1268039522395004, -1.182962108093406]"
212.408166,3689.45524,"[1.0907075187767035, -1.1735241610876344, -0.14360885718015481, -3.531647845448245, -0.6507972093687782, 0.42363348815690216, -0.9876070357712115, 0.2485416106362175, -1.851442975359972, -1.1269795955470014, -2.321855725234272]"
212.408166,3689.45524,"[1.032601968873955, -3.458894703533921, 2.735669439469964, 3.5571428491152766, -3.1253452310964205, 0.31155196884542047, -0.9051881680092766, 3.7170406064594914, -3.207028097199749, -3.333463096836442, -3.812977113372341]"
212.408166,3689.45524,"[-2.4043398901717854, 0.8408996392572341, -3.982250392579931, 3.376426057550729, -3.9695349591458875, 1.4974135472490708, 3.3535600361083056, 0.2685367960371279, 1.2003917300613018, -2.3958976353838484, -2.9182152597978686]"
212.408166,3689.45524,"[0.7721553742049174, -1.449287271903307, 1.6990249589250652, -0.5958699190438148, -3.3590066341779448, -3.8396150355719323, -1.8054596598109498, 3.726678429085254, -3.543095476866009, 1.0787173541935227, 3.3425852704409644]"
212.408166,3689.45524,"[-2.0548527930199807, -0.9521840128652403, -2.9915038020320264, 2.7232531673715314, 2.1800461596091782, -0.22008849236230876, 3.510358628496747, -1.4784539592432493, -3.942527570731869, 0.22261198968846063, -1.0244195014162392]"
212.408166,3689.45524,"[-1.8736312034562417, 0.48022195305029847, -3.2785941496835473, 2.005006648667308, 2.6265390957983916, -0.5187204510232766, 3.144647777196103, -1.674767227093012, 2.3653258767945182, 1.259740216641184, -2.64703247734254]"
212.408166,3689.45524,"[-2.382214556543045, -3.4812250789625203, 0.5167719054825861, 0.7776250494919079, -1.6972585787050862, 1.9716403713669424, 0.9215820097805043, 1.3988826423957246, -1.5839519410071592, -2.6877334616674595, 2.1103689100042793]"
212.408166,3689.45524,"[-3.7295398303016585, 3.3652578058291507, -2.1337744022767344, 0.4602087102363983, -1.9596358746122018, -2.383114169435826, 0.06567220564826659, -0.14936165625017583, 1.9557636468555355, 2.122450050691037, 3.299389711345971]"
212.408166,3689.45524,"[-0.5585443505402399, -0.568425417112981, -0.3677400238178459, 3.527449346658975, -3.0313004744132472, 3.9635877768960466, -0.7030138926597775, -1.8537901431462904, 2.23378069168026, -3.872037517744041, 3.672230939332703]"
212.408166,3689.45524,"[0.6692050881967679, 1.3621502766282747, 1.4177900455510457, -0.7676686828657688, 0.868551112385834, -3.1760263751441116, -0.6647829582997842, 0.6414002106840497, 1.550911370694747, 1.4029337157672446, -2.1610910915236836]"
212.408166,3689.45524,"[3.7678993424309724, -3.370933983858108, -0.11425990105942407, 1.065793939239005, -1.367969698869694, -1.3325285846769592, 1.9567874255280024, 0.845388473215924, 3.7561214318068465, 1.5896990734695207, 2.1596836471479612]"
212.408166,3689.45524,"[2.9154921685124675, 0.7949264644856848, -0.9969688357441502, -2.146640056584041, 0.4207879101218648, 3.4455041516032052, -0.9456294703893775, 1.3812121390717937, -1.9068879250823638, -1.0118737937678715, 2.601744350273922]"
212.408166,3689.45524,"[3.4265404856174175, 3.4125282045709495, -0.9694228495240989, 3.632334454340957, 0.9679803643429885, -2.0926032058452515, 2.349932532423564, 2.3641670553909666, 2.5377517125511853, 0.5191126920385107, 2.9929342684274314]"
212.408166,3689.45524,"[-0.7364695001602248, -3.899233676544405, 1.9569378243128392, -3.2238073943487855, -2.6243165629684286, 1.844334291345306, 0.41160045077496665, 0.2822320633006692, -2.3881301742339813, -2.02308736327359, 2.5633494774467263]"
212.408166,3689.45524,"[2.7438412707196402, -0.939047005703932, 2.6139631971648774, 3.162150646545152, -2.0191970288164214, 0.1976379351630655, -0.5052060405934204, 0.45351979177831847, 1.3557225011246272, -3.7541932924709975, -1.7789200458308567]"
212.408166,3689.45524,"[-1.391764970746605, -0.3494493168483608, 0.6548679354314748, 0.8193822239202007, 1.963846037059576, 3.8262472436104256, 1.3343789814924785, 0.17970907826768023, 0.5972719534141966, 0.05727665700962259, 3.2905359733384634]"
212.408166,3689.45524,"[-0.7217888599956819, -1.2303601784647524, -2.088458403399896, -1.269160025084834, 3.6709443110850337, -1.2145607787461055, -1.7810023983719079, 1.890394686847725, -0.147134370716679, -0.058165853736005246, 1.0868710243294117]"
212.408166,3689.45524,"[-0.2159579137529537, 1.7388569651252634, -3.5282345118418386, -1.8183294806847279, 1.7716162435959264, -3.553206826883195, 2.4350724885925645, 2.278872266441782, 2.963461779954814, -0.15911423629968002, 1.3659910378796845]"
212.408166,3689.45524,"[-3.05703803914418, 2.5837026380985115, -0.18915489635817817, -0.18789891496281808, 0.08944419943058879, -3.8142246841230945, 2.612737495245794, -3.203471400699404, 3.202891082802715, 3.2858641722068045, 3.93934893606059]"
212.408166,3689.45524,"[-3.543877295535073, 2.022209031906879, 0.8032373421395747, 1.6854564719650513, 0.4996322198979293, 1.6427403281802695, -1.8566847660892556, -1.0635686384423062, -0.695594203694692, 2.4564179915861253, 2.606871827832655]"
